DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TOTAL_LIQUID,ACTIVE_WELLS,isolation_forest_anomaly
2011-06-05,2740.14,428930.33,8237.25,10977.39,2,False
2011-06-06,2751.32,430534.54000000004,8238.85,10990.17,2,False
2011-06-07,2749.59,429804.98,8229.62,10979.210000000001,2,False
2011-06-08,2738.45,429118.88,8178.88,10917.330000000002,2,False
2011-06-09,2748.71,429537.36,8180.82,10929.529999999999,2,False
2011-06-10,2750.5,429174.28,8201.0,10951.5,2,False
2011-06-11,2751.8900000000003,430199.27,8203.4,10955.29,2,False
2011-06-12,2767.63,429966.91000000003,8184.67,10952.3,2,False
2011-06-13,2775.44,430339.32999999996,8184.78,10960.220000000001,2,False
2011-06-14,2766.92,430339.33,8165.54,10932.46,2,False
2011-06-15,2760.1000000000004,428856.94,8158.039999999999,10918.14,2,False
2011-06-16,2671.3,410900.53,8026.65,10697.949999999999,2,False
2011-06-17,2701.7,418694.56,8229.43,10931.130000000001,2,False
2011-06-18,2761.42,431632.58,8170.83,10932.25,2,False
2011-06-19,2760.44,431035.83999999997,8187.6,10948.04,2,False
2011-06-20,1583.83,204346.32,3629.04,5212.87,2,False
2011-07-01,2254.84,345925.22,6726.2,8981.04,2,False
2011-07-02,943.3900000000001,128866.18000000001,2292.6000000000004,3235.9900000000002,2,False
2011-07-03,664.1600000000001,129788.11,2076.23,2740.3900000000003,2,False
2011-07-04,1118.1399999999999,160210.49,2698.1000000000004,3816.2400000000002,2,False
2011-07-07,701.5,121409.16,1942.39,2643.8900000000003,2,False
2011-07-08,2185.35,321710.08999999997,5054.0,7239.349999999999,2,False
2011-07-09,19.48,6610.68,163.65,183.13,1,True
2011-07-10,2618.9,405611.82,6766.59,9385.49,2,False
2011-07-11,2587.83,369849.7,5877.0599999999995,8464.89,2,False
2011-07-15,250.7,23467.269999999997,348.28999999999996,598.99,2,True
2011-07-16,1361.84,213322.41999999998,3340.65,4702.49,2,False
2011-07-20,2998.87,452554.65,6280.29,9279.16,2,False
2011-07-21,3544.44,535586.6699999999,7414.450000000001,10958.89,2,False
2011-07-22,1099.34,149884.78,1992.81,3092.15,2,False
2011-07-25,2341.2799999999997,354092.91000000003,5109.79,7451.07,2,False
2011-07-26,3187.09,459287.33999999997,6175.85,9362.939999999999,2,False
2011-07-28,811.84,122819.28,1827.12,2638.96,2,False
2011-07-29,3604.31,543429.4,7236.74,10841.05,2,False
2011-07-30,380.43,43891.11,576.8299999999999,957.26,2,True
2011-08-04,1090.5,162089.15,2099.7799999999997,3190.2799999999997,2,False
2011-08-05,3846.05,574011.5,7191.849999999999,11037.9,2,False
2011-08-06,3372.76,507915.32999999996,8490.560000000001,11863.32,2,False
2011-08-07,3737.9800000000005,567197.26,7269.469999999999,11007.45,2,False
2011-08-08,3631.74,550816.3200000001,7292.28,10924.02,2,False
2011-08-09,3560.04,539768.45,7346.59,10906.630000000001,2,False
2011-08-10,3484.0299999999997,528014.62,7367.24,10851.27,2,False
2011-08-11,3419.27,519845.91000000003,7437.55,10856.82,2,False
2011-08-12,3370.2799999999997,511919.7,7494.360000000001,10864.64,2,False
2011-08-13,3316.3900000000003,505269.1,7526.34,10842.73,2,False
2011-08-14,3269.08,498201.64,7557.280000000001,10826.36,2,False
2011-08-15,3229.0299999999997,496099.04000000004,7602.030000000001,10831.060000000001,2,False
2011-08-16,3162.54,482954.61,7580.91,10743.45,2,False
2011-08-17,3113.2,477034.23,7584.139999999999,10697.34,2,False
2011-08-18,3090.87,474961.97,7619.43,10710.3,2,False
2011-08-19,3071.42,467847.06,7663.55,10734.970000000001,2,False
2011-08-20,3043.12,464770.25,7680.32,10723.44,2,False
2011-08-21,3014.67,461175.97,7702.370000000001,10717.04,2,False
2011-08-22,2992.1,457008.57,7728.7,10720.8,2,False
2011-08-23,2982.54,456664.31,7767.07,10749.61,2,False
2011-08-24,2943.6099999999997,451666.08999999997,7787.9400000000005,10731.55,2,False
2011-08-25,2789.54,427988.94,7684.889999999999,10474.43,2,False
2011-08-26,2293.88,354607.64,6729.76,9023.64,2,False
2011-08-27,2818.63,432119.23,7885.02,10703.65,2,False
2011-08-28,2831.64,435587.54000000004,7913.8,10745.439999999999,2,False
2011-08-29,2857.54,438938.08999999997,7954.04,10811.58,2,False
2011-08-30,2895.13,442710.48,8001.63,10896.759999999998,2,False
2011-08-31,2882.8500000000004,440941.42000000004,7980.74,10863.59,2,False
2011-09-01,2871.5,440430.44999999995,7986.1900000000005,10857.69,2,False
2011-09-02,2869.41,442203.79000000004,7995.379999999999,10864.79,2,False
2011-09-03,2864.31,441240.28,7996.040000000001,10860.35,2,False
2011-09-04,2861.12,439213.83999999997,7990.5599999999995,10851.68,2,False
2011-09-05,2861.89,441974.64,8015.16,10877.05,2,False
2011-09-06,2855.35,446900.36,8022.6,10877.95,2,False
2011-09-07,2850.96,445818.25,8019.0,10869.96,2,False
2011-09-08,2840.75,445088.38,8038.44,10879.189999999999,2,False
2011-09-09,2833.69,442176.23,8001.03,10834.72,2,False
2011-09-10,2814.73,437702.87,8023.54,10838.27,2,False
2011-09-11,2804.39,434704.4,8029.34,10833.73,2,False
2011-09-12,2814.44,435209.97,8054.27,10868.710000000001,2,False
2011-09-13,1281.54,195670.14,8358.710000000001,9640.25,2,False
2011-09-14,2632.6000000000004,409463.27,9959.41,12592.009999999998,2,False
2011-09-15,2697.4700000000003,418623.56,8908.62,11606.09,2,False
2011-09-16,2697.62,419179.1,8269.4,10967.02,2,False
2011-09-17,2703.69,420620.80000000005,8091.42,10795.11,2,False
2011-09-18,2711.66,425538.0,8420.279999999999,11131.94,2,False
2011-09-19,2727.6,425861.1,7938.34,10665.939999999999,2,False
2011-09-20,2730.81,426095.69999999995,8018.59,10749.4,2,False
2011-09-21,2692.84,421027.4,8009.56,10702.400000000001,2,False
2011-09-22,2693.84,419352.69999999995,8046.799999999999,10740.64,2,False
2011-09-23,2694.57,417628.73,8028.5,10723.07,2,False
2011-09-24,2677.39,415977.01,7978.889999999999,10656.279999999999,2,False
2011-09-25,2673.5499999999997,415357.94,7981.5,10655.05,2,False
2011-09-26,2671.83,414665.06999999995,7997.17,10669.0,2,False
2011-09-27,2663.29,413459.29000000004,8004.950000000001,10668.240000000002,2,False
2011-09-28,2657.83,412567.68,8017.57,10675.4,2,False
2011-09-29,2654.75,412440.17999999993,8103.200000000001,10757.95,2,False
2011-09-30,2646.88,411599.80999999994,8124.99,10771.869999999999,2,False
2011-10-01,2637.41,409915.93,8078.139999999999,10715.55,2,False
2011-10-02,2631.99,410400.91000000003,8090.889999999999,10722.880000000001,2,False
2011-10-03,2631.73,410302.27,8140.55,10772.28,2,False
2011-10-04,2621.09,408932.54,8153.05,10774.14,2,False
2011-10-05,2615.4300000000003,408241.59,8168.84,10784.27,2,False
2011-10-06,2611.55,407686.89,8163.99,10775.54,2,False
2011-10-07,1568.88,209938.16,3985.34,5554.22,2,False
2011-10-08,1031.84,167836.88999999998,4249.93,5281.77,2,False
2011-10-09,2438.52,383006.26,8258.51,10697.029999999999,2,False
2011-10-10,2447.6099999999997,384632.61,8215.71,10663.32,2,False
2011-10-11,2481.18,388513.66000000003,8156.24,10637.42,2,False
2011-10-12,2510.54,391421.26,8195.59,10706.130000000001,2,False
2011-10-13,2534.74,391421.01,8197.98,10732.72,2,False
2011-10-14,1872.8899999999999,295697.55000000005,6162.389999999999,8035.279999999999,2,False
2011-10-15,1819.33,258055.1,5146.52,6965.85,2,False
2011-11-05,725.21,106253.69,1659.3600000000001,2384.57,2,False
2011-11-06,2881.3199999999997,430950.44999999995,7627.76,10509.08,2,False
2011-11-07,2981.21,452764.2,7744.29,10725.5,2,False
2011-11-08,3040.69,462543.71,7758.360000000001,10799.050000000001,2,False
2011-11-09,3079.9700000000003,468942.32999999996,7784.79,10864.76,2,False
2011-11-10,3140.63,477292.81999999995,7753.67,10894.3,2,False
2011-11-11,1688.75,230662.90000000002,3462.9,5151.65,2,False
2011-11-12,1495.3600000000001,236011.71000000002,4193.07,5688.43,2,False
2011-11-13,3116.01,467759.67,7771.219999999999,10887.23,2,False
2011-11-14,3112.54,469479.62,7814.549999999999,10927.09,2,False
2011-11-15,3085.49,468279.5,7835.46,10920.95,2,False
2011-11-16,3056.33,464957.51,7861.16,10917.49,2,False
2011-11-17,3037.5600000000004,462636.75,7883.8099999999995,10921.37,2,False
2011-11-18,3010.92,460021.26,7920.0,10930.92,2,False
2011-11-19,2981.34,455576.68,7941.860000000001,10923.2,2,False
2011-11-20,2950.24,449985.62,7960.57,10910.810000000001,2,False
2011-11-21,2920.5699999999997,446516.07999999996,7968.030000000001,10888.6,2,False
2011-11-22,2890.95,442696.6,7999.32,10890.27,2,False
2011-11-23,2857.51,437877.8,8020.0599999999995,10877.57,2,False
2011-11-24,2741.0600000000004,420218.49,7853.01,10594.07,2,False
2011-11-28,2039.2800000000002,312243.87,6546.07,8585.35,2,False
2011-12-02,2128.53,325197.68,6308.860000000001,8437.39,2,False
2011-12-05,1909.5,289614.12,5330.79,7240.290000000001,2,False
2011-12-06,636.7,81088.23999999999,1469.6,2106.3,2,False
2011-12-07,2135.41,328040.16000000003,5984.4400000000005,8119.85,2,False
2011-12-08,1872.26,267285.72000000003,4622.55,6494.8099999999995,2,False
2011-12-10,566.61,87868.17,1766.0,2332.61,1,True
2011-12-11,3002.63,444181.0,7963.879999999999,10966.51,2,False
2011-12-12,2994.87,450456.52,7720.9,10715.77,2,False
2011-12-13,571.4,74695.82,1221.23,1792.63,1,True
2011-12-15,2910.33,438372.27,7729.67,10640.0,2,False
2011-12-16,3000.73,451081.16000000003,7571.37,10572.1,2,False
2011-12-17,2798.75,397548.31,6528.18,9326.93,2,False
2011-12-18,1763.96,272489.61,4975.88,6739.84,2,False
2011-12-19,3022.79,455286.0,7892.89,10915.68,2,False
2011-12-20,2999.33,453024.94000000006,7881.82,10881.15,2,False
2011-12-21,2969.53,449600.11,7911.12,10880.650000000001,2,False
2011-12-22,2943.7200000000003,445417.38,7929.700000000001,10873.42,2,False
2011-12-23,2925.13,442173.15,7926.360000000001,10851.49,2,False
2011-12-24,2330.48,326947.28,5768.32,8098.8,2,False
2011-12-26,0.0,63.47,54.83,54.83,2,True
2011-12-27,1595.4099999999999,247128.33999999997,4994.4,6589.8099999999995,2,False
2011-12-28,1382.3000000000002,178503.73,3174.48,4556.780000000001,2,False
2011-12-29,159.07,24066.31,549.13,708.2,1,True
2011-12-30,2774.42,428081.85,7884.5,10658.92,2,False
2011-12-31,2862.74,435251.68999999994,7958.6900000000005,10821.43,2,False
2012-01-01,2844.19,431533.42000000004,7982.12,10826.31,2,False
2012-01-02,2795.9300000000003,421608.23,7712.1,10508.029999999999,2,False
2012-01-14,184.11,28006.980000000003,484.19000000000005,668.3000000000001,2,True
2012-01-15,3114.04,464002.7,7648.88,10762.92,2,False
2012-01-16,3159.67,473528.44,7731.82,10891.490000000002,2,False
2012-01-17,3089.05,464722.94999999995,7804.66,10893.71,2,False
2012-01-18,3132.3199999999997,470783.48,8385.95,11518.27,2,False
2012-01-19,3169.34,475389.55000000005,8147.74,11317.080000000002,2,False
2012-01-20,3133.92,472709.30999999994,7724.360000000001,10858.279999999999,2,False
2012-01-21,1738.96,250113.13999999998,4244.67,5983.629999999999,2,False
2012-01-22,1981.79,307646.83999999997,5512.030000000001,7493.820000000001,2,False
2012-01-23,2965.75,449384.48,7821.91,10787.66,2,False
2012-01-24,2947.9700000000003,450435.80000000005,7810.5599999999995,10758.529999999999,2,False
2012-01-25,2140.63,303228.35000000003,5133.92,7274.55,2,False
2012-01-27,1427.71,220776.11000000002,4351.83,5779.54,2,False
2012-01-28,2808.9300000000003,423912.17,7795.45,10604.380000000001,2,False
2012-01-29,1342.65,217108.03,5247.610000000001,6590.26,2,False
2012-01-30,1180.72,190517.76,4595.7699999999995,5776.49,2,False
2012-01-31,2369.3999999999996,363324.43,5240.52,7609.92,2,False
2012-02-01,2490.41,383058.0,6404.5,8894.91,2,False
2012-02-02,2388.66,369526.76,5900.21,8288.869999999999,2,False
2012-02-03,2356.82,366678.08999999997,5938.83,8295.65,2,False
2012-02-04,2303.63,359633.26,5992.35,8295.98,2,False
2012-02-05,2254.96,351563.23,6030.139999999999,8285.099999999999,2,False
2012-02-06,2273.46,350940.2,6053.27,8326.73,2,False
2012-02-07,2297.9300000000003,355097.91,6110.1900000000005,8408.12,2,False
2012-02-08,2299.21,356377.11,6189.71,8488.920000000002,2,False
2012-02-09,1736.5500000000002,268070.91000000003,4999.31,6735.860000000001,2,False
2012-02-10,2045.3200000000002,325737.83999999997,9182.12,11227.44,2,False
2012-02-11,2226.1099999999997,281888.41000000003,8401.99,10628.1,2,False
2012-02-12,2259.31,348195.95999999996,6426.25,8685.560000000001,2,False
2012-02-13,2255.7,349348.58999999997,6454.88,8710.58,2,False
2012-02-14,2248.74,349253.1,6479.37,8728.11,2,False
2012-02-15,2239.21,348130.29000000004,6502.879999999999,8742.09,2,False
2012-02-16,2239.76,347116.86,6518.69,8758.45,2,False
2012-02-17,2222.57,345442.5,6542.1900000000005,8764.76,2,False
2012-02-18,2203.73,342023.33999999997,6544.08,8747.810000000001,2,False
2012-02-19,2182.7,341559.35,6543.42,8726.12,2,False
2012-02-20,2178.71,338722.16000000003,6573.09,8751.8,2,False
2012-02-21,2168.68,336991.92000000004,6581.139999999999,8749.82,2,False
2012-02-22,2170.94,335649.5,6575.639999999999,8746.58,2,False
2012-02-23,2168.46,335344.4,6598.67,8767.130000000001,2,False
2012-02-24,2164.92,334586.66000000003,6599.16,8764.08,2,False
2012-02-25,2164.45,334573.0,6626.15,8790.6,2,False
2012-02-26,2160.47,333939.69999999995,6528.13,8688.6,2,False
2012-02-27,2156.44,333703.3,6642.679999999999,8799.119999999999,2,False
2012-02-28,2154.94,333085.12,6643.3099999999995,8798.25,2,False
2012-02-29,2147.13,332246.29000000004,6648.42,8795.55,2,False
2012-03-01,2135.11,330461.66000000003,6629.31,8764.420000000002,2,False
2012-03-02,2139.99,333055.2,6664.76,8804.75,2,False
2012-03-03,2128.96,333650.8,6665.780000000001,8794.740000000002,2,False
2012-03-04,2134.11,333983.28,6695.62,8829.73,2,False
2012-03-05,2131.09,333157.51,6711.379999999999,8842.470000000001,2,False
2012-03-06,2126.61,333448.73,6724.69,8851.3,2,False
2012-03-07,2129.02,332972.85,6753.51,8882.529999999999,2,False
2012-03-08,2120.17,331637.39,6767.51,8887.68,2,False
2012-03-09,2115.95,330968.69,6761.44,8877.39,2,False
2012-03-10,2115.33,330764.27,6770.0599999999995,8885.39,2,False
2012-03-11,2102.09,330179.66000000003,6783.25,8885.34,2,False
2012-03-12,2103.71,329411.02,6788.459999999999,8892.17,2,False
2012-03-13,1817.52,298254.23,6132.34,7949.860000000001,2,False
2012-03-14,2076.95,318348.5,6834.219999999999,8911.17,2,False
2012-03-15,1835.75,291736.98,6293.45,8129.2,2,False
2012-03-16,2044.6100000000001,318406.89,6674.56,8719.17,2,False
2012-03-17,2065.08,322332.3,6720.04,8785.119999999999,2,False
2012-03-18,2070.46,324157.41000000003,6728.06,8798.52,2,False
2012-03-19,2080.0299999999997,326611.58999999997,6751.47,8831.5,2,False
2012-03-20,2090.29,327090.76,6736.27,8826.560000000001,2,False
2012-03-21,2096.48,327537.68000000005,6762.27,8858.75,2,False
2012-03-22,2101.8,328260.67,6785.41,8887.21,2,False
2012-03-23,1837.66,291364.25,6400.2300000000005,8237.890000000001,2,False
2012-03-24,1207.6,197278.28,5258.74,6466.34,2,False
2012-03-25,1177.3899999999999,191716.59,5058.09,6235.48,2,False
2012-03-26,1246.74,203116.91,5454.4800000000005,6701.220000000001,2,False
2012-03-27,1628.98,257882.91999999998,5670.17,7299.15,2,False
2012-03-28,2148.44,336524.22,6863.26,9011.7,2,False
2012-03-29,2142.82,337177.15,6802.4800000000005,8945.3,2,False
2012-03-30,2137.96,336510.19,6872.5599999999995,9010.52,2,False
2012-03-31,2136.77,336376.01,6896.049999999999,9032.82,2,False
2012-04-01,2134.87,336211.76,6908.56,9043.43,2,False
2012-04-02,2138.43,335712.88,6899.29,9037.720000000001,2,False
2012-04-03,2142.8199999999997,334687.06,6906.01,9048.83,2,False
2012-04-04,2136.3,330858.44,6960.79,9097.09,2,False
2012-04-05,2132.76,331373.0,7029.5199999999995,9162.279999999999,2,False
2012-04-06,2124.4,330195.05,7034.47,9158.869999999999,2,False
2012-04-07,2116.05,328505.9,7047.719999999999,9163.77,2,False
2012-04-08,2099.9700000000003,327302.78,7067.67,9167.64,2,False
2012-04-09,2095.2,325840.7,7066.83,9162.029999999999,2,False
2012-04-10,2082.24,324553.28,7063.51,9145.75,2,False
2012-04-11,2072.45,322612.35,7076.83,9149.28,2,False
2012-04-12,2061.1800000000003,321154.93,7071.629999999999,9132.81,2,False
2012-04-13,2050.1800000000003,319810.61,7072.34,9122.52,2,False
2012-04-14,2041.17,318412.36,7069.6,9110.77,2,False
2012-04-15,2027.83,317054.95,7074.16,9101.99,2,False
2012-04-16,2023.4299999999998,315853.45,7087.719999999999,9111.15,2,False
2012-04-17,2015.65,314687.09,7082.129999999999,9097.779999999999,2,False
2012-04-18,1990.9499999999998,317193.52,7102.84,9093.79,2,False
2012-04-19,1987.83,316470.47,7173.08,9160.91,2,False
2012-04-20,1984.2400000000002,316510.08999999997,7107.93,9092.17,2,False
2012-04-21,2012.4699999999998,319034.4,7224.26,9236.73,2,False
2012-04-22,2013.8600000000001,319094.44999999995,7155.8099999999995,9169.67,2,False
2012-04-23,2001.25,317281.75,7180.299999999999,9181.55,2,False
2012-04-24,1997.0500000000002,316511.35,7185.5599999999995,9182.61,2,False
2012-04-25,1995.7,316058.43,7258.75,9254.449999999999,2,False
2012-04-26,1989.46,315928.17,7168.36,9157.82,2,False
2012-04-27,1976.8400000000001,314781.5,7192.46,9169.3,2,False
2012-04-28,1602.3000000000002,261501.47000000003,5522.530000000001,7124.83,2,False
2012-04-29,1737.79,280175.22,7047.59,8785.38,2,False
2012-04-30,1813.4699999999998,294012.6,7085.42,8898.89,2,False
2012-05-01,1844.0300000000002,292711.83,7131.99,8976.02,2,False
2012-05-02,1851.7,295079.11,7211.75,9063.45,2,False
2012-05-03,1867.1399999999999,296548.19999999995,7226.540000000001,9093.68,2,False
2012-05-04,1878.87,298105.42,7202.74,9081.61,2,False
2012-05-05,1883.61,301515.0,7202.0599999999995,9085.67,2,False
2012-05-06,1888.52,298774.0,7184.83,9073.35,2,False
2012-05-07,1895.21,299847.59,7228.71,9123.92,2,False
2012-05-08,1912.02,302879.31,7311.58,9223.6,2,False
2012-05-09,1911.8799999999999,301951.82,7361.28,9273.16,2,False
2012-05-10,1905.5900000000001,301825.3,7326.469999999999,9232.06,2,False
2012-05-11,1902.85,301440.53,7220.129999999999,9122.98,2,False
2012-05-12,1894.2,300241.39,7267.03,9161.23,2,False
2012-05-13,1894.3200000000002,299804.15,7254.379999999999,9148.699999999999,2,False
2012-05-14,1893.88,299683.86,7227.59,9121.47,2,False
2012-05-15,1888.91,298997.47,7182.32,9071.23,2,False
2012-05-16,1884.8600000000001,299449.2,7201.47,9086.330000000002,2,False
2012-05-17,1888.3899999999999,299449.2,7211.299999999999,9099.689999999999,2,False
2012-05-18,1888.3899999999999,299618.2,7763.299999999999,9651.689999999999,2,False
2012-05-19,1891.35,300195.2,8248.310000000001,10139.66,2,False
2012-05-20,1887.27,299474.4,7018.539999999999,8905.81,2,False
2012-05-21,1888.19,298505.1,7178.83,9067.02,2,False
2012-05-22,1334.22,219522.0,5643.77,6977.99,2,False
2012-05-23,1751.69,281340.32,7137.889999999999,8889.58,2,False
2012-05-24,1798.87,289030.12,7042.94,8841.81,2,False
2012-05-25,1811.51,288206.0,6928.4400000000005,8739.95,2,False
2012-05-26,1828.64,290411.73,7144.23,8972.869999999999,2,False
2012-05-27,1846.7399999999998,292637.16000000003,7204.59,9051.33,2,False
2012-05-28,1862.79,294152.42000000004,7214.780000000001,9077.57,2,False
2012-05-29,1870.6999999999998,295096.95,7190.799999999999,9061.5,2,False
2012-05-30,1859.85,294889.15,7197.07,9056.919999999998,2,False
2012-05-31,1860.92,294964.07,7215.08,9076.0,2,False
2012-06-01,1859.79,295535.15,7234.17,9093.96,2,False
2012-06-02,1856.87,295511.99,7188.1,9044.970000000001,2,False
2012-06-03,1847.81,294151.07999999996,7195.27,9043.080000000002,2,False
2012-06-04,1845.13,294126.7,7217.56,9062.69,2,False
2012-06-05,1838.56,292768.13,7243.2699999999995,9081.829999999998,2,False
2012-06-06,1847.1399999999999,294104.04,7246.110000000001,9093.25,2,False
2012-06-07,1847.97,293623.43,7196.549999999999,9044.52,2,False
2012-06-08,1841.3899999999999,292655.56,7207.95,9049.34,2,False
2012-06-09,1840.58,293508.89,7230.51,9071.09,2,False
2012-06-10,1848.38,293492.18,7306.34,9154.720000000001,2,False
2012-06-11,1822.33,290435.17,7277.610000000001,9099.94,2,False
